model	sample_size	codon	codon_num	N_diffs	S_diffs	N_sites	S_sites	num_defined_seqs	sw_ratio	sw_start	sw_center	sw_end	sw_num_replicates	sw_N_diffs	sw_S_diffs	sw_N_sites	sw_S_sites	sw_dN	sw_dS	sw_dNdS	sw_dN_m_dS	sw_boot_dN_SE	sw_boot_dS_SE	sw_boot_dN_over_dS_SE	sw_boot_dN_over_dS_P	sw_boot_dN_m_dS_SE	sw_boot_dN_m_dS_P	sw_boot_dN_gt_dS_count	sw_boot_dN_eq_dS_count	sw_boot_dN_lt_dS_count	sw_ASL_dN_gt_dS_P	sw_ASL_dN_lt_dS_P	sw_ASL_dNdS_P
Emp/BloomDFE	100	8160	8160	0.0037878787878787906	0	2	1	100	piNpiS	8160	8174.5	8189	1000	0.015571717171717172	0.003117171717171718	60	30	2.5952861952862e-4	1.03905723905724e-4	2.49773169151004	1.55622895622896e-4	1.05222737831445e-4	7.12479425998326e-5	NA	NA	1.3141726279547e-4	0.236338199451057	880	1	119	0.119	0.88	0.238
Emp/BloomDFE	100	8161	8161	0	0	2	1	100	piNpiS	8161	8175.5	8190	1000	0.011783838383838384	0.003117171717171718	60	30	1.96397306397306e-4	1.03905723905724e-4	1.8901490602722	9.24915824915825e-5	9.30745483280942e-5	7.54860462483991e-5	NA	NA	1.19155237023504e-4	0.437614618327372	782	1	217	0.217	0.782	0.434
Emp/BloomDFE	100	8162	8162	0.003109090909090906	0	2	1	100	piNpiS	8162	8176.5	8191	1000	0.011783838383838384	0.003117171717171718	60	30	1.96397306397306e-4	1.03905723905724e-4	1.8901490602722	9.24915824915825e-5	8.98966913040994e-5	7.35911289811754e-5	NA	NA	1.25061376467292e-4	0.459561240380264	775	2	223	0.223	0.775	0.446
Emp/BloomDFE	100	8163	8163	0	0	2	1	100	piNpiS	8163	8177.5	8192	1000	0.009262626262626266	0.003117171717171718	60	30	1.54377104377104e-4	1.03905723905724e-4	1.48574206092029	5.04713804713805e-5	7.78838563933563e-5	7.34090897107862e-5	NA	NA	1.10383562802553e-4	0.647501153442855	693	2	305	0.305	0.693	0.61
Emp/BloomDFE	100	8164	8164	0	0.001977777777777779	2	1	100	piNpiS	8164	8178.5	8193	1000	0.009262626262626266	0.003117171717171718	60	30	1.54377104377104e-4	1.03905723905724e-4	1.48574206092029	5.04713804713805e-5	7.71707095860571e-5	7.58515380222209e-5	NA	NA	1.10221737724064e-4	0.64701876730829	676	1	323	0.323	0.676	0.646
Emp/BloomDFE	100	8165	8165	0	0	2	1	100	piNpiS	8165	8179.5	8194	1000	0.013658585858585863	0.006181818181818186	60	30	2.27643097643098e-4	2.06060606060606e-4	1.1047385620915	2.15824915824915e-5	1.01277282970215e-4	1.61700461881865e-4	NA	NA	1.33222343319882e-4	0.871303064066727	577	2	421	0.421	0.577	0.842
Emp/BloomDFE	100	8166	8166	0	0	2	1	100	piNpiS	8166	8180.5	8195	1000	0.013658585858585863	0.006181818181818186	60	30	2.27643097643098e-4	2.06060606060606e-4	1.1047385620915	2.15824915824915e-5	1.01877474708512e-4	1.7304799272153e-4	NA	NA	1.32097580825861e-4	0.870216931561011	565	0	435	0.435	0.565	0.87
Emp/BloomDFE	100	8167	8167	0	0	2	1	100	piNpiS	8167	8181.5	8196	1000	0.013658585858585863	0.006181818181818186	60	30	2.27643097643098e-4	2.06060606060606e-4	1.1047385620915	2.15824915824915e-5	1.04450528691468e-4	1.68595185121004e-4	NA	NA	1.37141511119728e-4	0.874950198428889	615	0	385	0.385	0.615	0.77
Emp/BloomDFE	100	8168	8168	0	0	2	1	100	piNpiS	8168	8182.5	8197	1000	0.013658585858585863	0.006181818181818186	60	30	2.27643097643098e-4	2.06060606060606e-4	1.1047385620915	2.15824915824915e-5	1.04325525145344e-4	1.77164255715493e-4	NA	NA	1.30252831574527e-4	0.868395478678442	587	0	413	0.413	0.587	0.826
Emp/BloomDFE	100	8169	8169	0	0.001139393939393939	2	1	100	piNpiS	8169	8183.5	8198	1000	0.013658585858585863	0.006181818181818186	60	30	2.27643097643098e-4	2.06060606060606e-4	1.1047385620915	2.15824915824915e-5	1.01006186313399e-4	1.67019954419848e-4	NA	NA	1.32186392357083e-4	0.870303356036721	605	2	393	0.393	0.605	0.786
Emp/BloomDFE	100	8170	8170	0.00197777777777778	0	2	1	100	piNpiS	8170	8184.5	8199	1000	0.01701010101010101	0.005042424242424247	60	30	2.83501683501683e-4	1.68080808080808e-4	1.68669871794872	1.15420875420875e-4	1.16060368172671e-4	1.68540424965539e-4	NA	NA	1.36699449269413e-4	0.398479184940976	793	0	207	0.207	0.793	0.414
Emp/BloomDFE	100	8171	8171	0	0	2	1	100	piNpiS	8171	8185.5	8200	1000	0.01503232323232323	0.005042424242424247	60	30	2.5053872053872e-4	1.68080808080808e-4	1.49058493589743	8.24579124579123e-5	1.08963243832377e-4	1.60582610344693e-4	NA	NA	1.359110853847e-4	0.544046813762225	757	2	241	0.241	0.757	0.482
Emp/BloomDFE	100	8172	8172	0.004242424242424243	0	2	1	100	piNpiS	8172	8186.5	8201	1000	0.01503232323232323	0.005042424242424247	60	30	2.5053872053872e-4	1.68080808080808e-4	1.49058493589743	8.24579124579123e-5	1.09933128775649e-4	1.67490901193823e-4	NA	NA	1.31537582159864e-4	0.530739727473967	723	1	276	0.276	0.723	0.552
Emp/BloomDFE	100	8173	8173	0	0	2	1	100	piNpiS	8173	8187.5	8202	1000	0.010789898989898988	0.005042424242424247	60	30	1.7983164983165e-4	1.68080808080808e-4	1.06991185897436	1.17508417508416e-5	9.03890349909132e-5	1.62164607694969e-4	NA	NA	1.1435743058037e-4	0.91815711575685	597	4	399	0.399	0.597	0.798
Emp/BloomDFE	100	8174	8174	0	0	2	1	100	piNpiS	8174	8188.5	8203	1000	0.010789898989898988	0.00747474747474748	60	30	1.7983164983165e-4	2.49158249158249e-4	0.721756756756756	-6.93265993265995e-5	8.89856783491505e-5	1.80026061297269e-4	NA	NA	1.37835778691772e-4	0.614988742700174	333	0	667	0.667	0.333	0.666
Emp/BloomDFE	100	8175	8175	0	0	2	1	100	piNpiS	8175	8189.5	8204	1000	0.010789898989898988	0.00747474747474748	60	30	1.7983164983165e-4	2.49158249158249e-4	0.721756756756756	-6.93265993265995e-5	8.7674135306496e-5	1.79100049791101e-4	NA	NA	1.41512058706591e-4	0.624205454322316	342	4	654	0.654	0.342	0.684
Emp/BloomDFE	100	8176	8176	0	0	2	1	100	piNpiS	8176	8190.5	8205	1000	0.012517171717171715	0.00747474747474748	60	30	2.08619528619529e-4	2.49158249158249e-4	0.837297297297297	-4.05387205387208e-5	9.19426074890425e-5	1.79737307554667e-4	NA	NA	1.41597453412368e-4	0.774651767570216	398	0	602	0.602	0.398	0.796
Emp/BloomDFE	100	8177	8177	0	0	2	1	100	piNpiS	8177	8191.5	8206	1000	0.012517171717171715	0.00747474747474748	60	30	2.08619528619529e-4	2.49158249158249e-4	0.837297297297297	-4.05387205387208e-5	8.8798251813836e-5	1.84443300157492e-4	NA	NA	1.43886465203618e-4	0.77814209293952	417	0	583	0.583	0.417	0.834
Emp/BloomDFE	100	8178	8178	0.001139393939393939	0	2	1	100	piNpiS	8178	8192.5	8207	1000	0.012517171717171715	0.00747474747474748	60	30	2.08619528619529e-4	2.49158249158249e-4	0.837297297297297	-4.05387205387208e-5	8.99182043638733e-5	1.80574494626905e-4	NA	NA	1.37358184593377e-4	0.767893463591516	402	1	597	0.597	0.402	0.804
Emp/BloomDFE	100	8179	8179	0	0	2	1	100	piNpiS	8179	8193.5	8208	1000	0.011377777777777775	0.00747474747474748	60	30	1.8962962962963e-4	2.49158249158249e-4	0.76108108108108	-5.95286195286198e-5	8.96428979028542e-5	1.85185641671768e-4	NA	NA	1.37083036677195e-4	0.664105261582492	357	0	643	0.643	0.357	0.714
Emp/BloomDFE	100	8180	8180	0.0013151515151515157	0	2	1	100	piNpiS	8180	8194.5	8209	1000	0.011377777777777775	0.00747474747474748	60	30	1.8962962962963e-4	2.49158249158249e-4	0.76108108108108	-5.95286195286198e-5	9.09144460622738e-5	1.80405067575591e-4	NA	NA	1.46757560673163e-4	0.685017736413341	366	0	634	0.634	0.366	0.732
Emp/BloomDFE	100	8181	8181	0	0	2	1	100	piNpiS	8181	8195.5	8210	1000	0.01006262626262626	0.00747474747474748	60	30	1.67710437710438e-4	2.49158249158249e-4	0.673108108108107	-8.14478114478117e-5	9.592090381316e-5	1.77715891944631e-4	NA	NA	1.37578953667346e-4	0.553845376155969	310	3	687	0.687	0.31	0.62
Emp/BloomDFE	100	8182	8182	0	0	2	1	100	piNpiS	8182	8196.5	8211	1000	0.01006262626262626	0.00747474747474748	60	30	1.67710437710438e-4	2.49158249158249e-4	0.673108108108107	-8.14478114478117e-5	9.34886232233514e-5	1.84207510308265e-4	NA	NA	1.40594241715893e-4	0.562379245317997	291	7	702	0.702	0.291	0.582
Emp/BloomDFE	100	8183	8183	0	0	2	1	100	piNpiS	8183	8197.5	8212	1000	0.01006262626262626	0.00747474747474748	60	30	1.67710437710438e-4	2.49158249158249e-4	0.673108108108107	-8.14478114478117e-5	9.25419294127108e-5	1.78420531594193e-4	NA	NA	1.38232820927593e-4	0.55572210304986	287	5	708	0.708	0.287	0.574
Emp/BloomDFE	100	8184	8184	0	0	2	1	100	piNpiS	8184	8198.5	8213	1000	0.01006262626262626	0.008062626262626268	60	30	1.67710437710438e-4	2.68754208754209e-4	0.624029065397143	-1.01043771043771e-4	9.19158331982721e-5	1.85408287938512e-4	NA	NA	1.41356195732619e-4	0.474722307210395	244	3	753	0.753	0.244	0.488
Emp/BloomDFE	100	8185	8185	0	0	2	1	100	piNpiS	8185	8199.5	8214	1000	0.01006262626262626	0.008062626262626268	60	30	1.67710437710438e-4	2.68754208754209e-4	0.624029065397143	-1.01043771043771e-4	9.57689017288262e-5	1.76125962203504e-4	NA	NA	1.44583033173114e-4	0.48463748495506	271	1	728	0.728	0.271	0.542
Emp/BloomDFE	100	8186	8186	0	0	2	1	100	piNpiS	8186	8200.5	8215	1000	0.01006262626262626	0.008062626262626268	60	30	1.67710437710438e-4	2.68754208754209e-4	0.624029065397143	-1.01043771043771e-4	9.61500264841727e-5	1.80609936869053e-4	NA	NA	1.40623629812147e-4	0.47242409517407	252	0	748	0.748	0.252	0.504
Emp/BloomDFE	100	8187	8187	0	0	2	1	100	piNpiS	8187	8201.5	8216	1000	0.01006262626262626	0.008062626262626268	60	30	1.67710437710438e-4	2.68754208754209e-4	0.624029065397143	-1.01043771043771e-4	8.9291948834381e-5	1.92169152502103e-4	NA	NA	1.37297905774434e-4	0.461763887239913	220	0	780	0.78	0.22	0.44
Emp/BloomDFE	100	8188	8188	0	0	2	1	100	piNpiS	8188	8202.5	8217	1000	0.010650505050505046	0.008062626262626268	60	30	1.77508417508417e-4	2.68754208754209e-4	0.660486093710849	-9.12457912457915e-5	9.08335503773877e-5	1.79214137432754e-4	NA	NA	1.42820696077543e-4	0.522898699604093	284	2	714	0.714	0.284	0.568
Emp/BloomDFE	100	8189	8189	0	0	2	1	100	piNpiS	8189	8203.5	8218	1000	0.010650505050505046	0.008062626262626268	60	30	1.77508417508417e-4	2.68754208754209e-4	0.660486093710849	-9.12457912457915e-5	8.92266080820751e-5	1.84306677702543e-4	NA	NA	1.41039664364435e-4	0.517663476352661	254	2	744	0.744	0.254	0.508
Emp/BloomDFE	100	8190	8190	0	0	2	1	100	piNpiS	8190	8204.5	8219	1000	0.010650505050505046	0.009022222222222228	60	30	1.77508417508417e-4	3.00740740740741e-4	0.590237348858038	-1.23232323232324e-4	9.43335404291711e-5	1.84241797186169e-4	NA	NA	1.45125908275696e-4	0.39580297527601	186	0	814	0.814	0.186	0.372
Emp/BloomDFE	100	8191	8191	0	0	2	1	100	piNpiS	8191	8205.5	8220	1000	0.010650505050505046	0.009022222222222228	60	30	1.77508417508417e-4	3.00740740740741e-4	0.590237348858038	-1.23232323232324e-4	9.22727116978851e-5	1.75960316706237e-4	NA	NA	1.44592495854731e-4	0.394062422970525	200	0	800	0.8	0.2	0.4
Emp/BloomDFE	100	8192	8192	5.878787878787878e-4	0	2	1	100	piNpiS	8192	8206.5	8221	1000	0.010650505050505046	0.009022222222222228	60	30	1.77508417508417e-4	3.00740740740741e-4	0.590237348858038	-1.23232323232324e-4	9.27244924179096e-5	1.76591561296023e-4	NA	NA	1.39959219374164e-4	0.378595350964021	179	0	821	0.821	0.179	0.358
Emp/BloomDFE	100	8193	8193	0	0	2	1	100	piNpiS	8193	8207.5	8222	1000	0.010062626262626257	0.009022222222222228	60	30	1.67710437710438e-4	3.00740740740741e-4	0.557657859381997	-1.33030303030303e-4	9.50800814401152e-5	1.84350266527494e-4	NA	NA	1.45145039919936e-4	0.359387103345842	186	0	814	0.814	0.186	0.372
Emp/BloomDFE	100	8194	8194	0.004395959595959598	0.005042424242424247	2	1	100	piNpiS	8194	8208.5	8223	1000	0.010062626262626257	0.009022222222222228	60	30	1.67710437710438e-4	3.00740740740741e-4	0.557657859381997	-1.33030303030303e-4	8.84621668574795e-5	1.79081799580798e-4	NA	NA	1.44119982412032e-4	0.355979872007498	172	1	827	0.827	0.172	0.344
Emp/BloomDFE	100	8195	8195	0	0	2	1	100	piNpiS	8195	8209.5	8224	1000	0.006981818181818175	0.003979797979797981	60	30	1.16363636363636e-4	1.32659932659933e-4	0.87715736040609	-1.62962962962964e-5	6.36094569251428e-5	8.73122128311835e-5	NA	NA	1.14341863093361e-4	0.886667252302745	444	1	555	0.555	0.444	0.888
Emp/BloomDFE	100	8196	8196	0	0	2	1	100	piNpiS	8196	8210.5	8225	1000	0.008799999999999992	0.003979797979797981	60	30	1.46666666666667e-4	1.32659932659933e-4	1.10558375634518	1.40067340067338e-5	6.82237086905534e-5	8.52915984382138e-5	NA	NA	1.18330155106991e-4	0.905774538376955	557	1	442	0.442	0.557	0.884
Emp/BloomDFE	100	8197	8197	0	0	2	1	100	piNpiS	8197	8211.5	8226	1000	0.008799999999999992	0.003979797979797981	60	30	1.46666666666667e-4	1.32659932659933e-4	1.10558375634518	1.40067340067338e-5	6.73382642510446e-5	8.32524160311076e-5	NA	NA	1.19650137329095e-4	0.906809268960319	560	0	440	0.44	0.56	0.88
Emp/BloomDFE	100	8198	8198	0	0	2	1	100	piNpiS	8198	8212.5	8227	1000	0.008799999999999992	0.0053434343434343445	60	30	1.46666666666667e-4	1.78114478114478e-4	0.8234404536862	-3.14478114478116e-5	6.96380102333737e-5	9.19681577685527e-5	NA	NA	1.2350746784436e-4	0.799014484118223	431	0	569	0.569	0.431	0.862
Emp/BloomDFE	100	8199	8199	0.0033515151515151466	0	2	1	100	piNpiS	8199	8213.5	8228	1000	0.008799999999999992	0.0053434343434343445	60	30	1.46666666666667e-4	1.78114478114478e-4	0.8234404536862	-3.14478114478116e-5	7.07106648177187e-5	9.38895418990625e-5	NA	NA	1.26542575655566e-4	0.803735456712389	410	0	590	0.59	0.41	0.82
Emp/BloomDFE	100	8200	8200	0	0	2	1	100	piNpiS	8200	8214.5	8229	1000	0.005448484848484846	0.0053434343434343445	60	30	9.08080808080808e-5	1.78114478114478e-4	0.509829867674858	-8.73063973063974e-5	4.62023233317326e-5	9.45605887292336e-5	NA	NA	1.10560741980904e-4	0.429721064452894	218	0	782	0.782	0.218	0.436
Emp/BloomDFE	100	8201	8201	0	0	2	1	100	piNpiS	8201	8215.5	8230	1000	0.005448484848484846	0.00651919191919192	60	30	9.08080808080808e-5	2.17306397306397e-4	0.417880384257824	-1.26498316498317e-4	4.57042968491832e-5	1.01014638244726e-4	NA	NA	1.12129966967391e-4	0.25926073989078	133	0	867	0.867	0.133	0.266
Emp/BloomDFE	100	8202	8202	0	0	2	1	100	piNpiS	8202	8216.5	8231	1000	0.005448484848484846	0.00651919191919192	60	30	9.08080808080808e-5	2.17306397306397e-4	0.417880384257824	-1.26498316498317e-4	4.54000287068376e-5	1.00457497881748e-4	NA	NA	1.16592743464855e-4	0.277939928135811	146	0	854	0.854	0.146	0.292
Emp/BloomDFE	100	8203	8203	0	0.0024323232323232337	2	1	100	piNpiS	8203	8217.5	8232	1000	0.005448484848484846	0.01132525252525253	60	30	9.08080808080808e-5	3.77508417508418e-4	0.240545843738851	-2.86700336700337e-4	4.51972736585211e-5	1.73774459777572e-4	0.436432805514103	0.581521581200106	1.86255050358598e-4	0.123733775884825	53	0	947	0.947	0.053	0.106
Emp/BloomDFE	100	8204	8204	0	0	2	1	100	piNpiS	8204	8218.5	8233	1000	0.005448484848484846	0.008892929292929296	60	30	9.08080808080808e-5	2.96430976430977e-4	0.306338028169014	-2.05622895622896e-4	4.66288562424706e-5	1.69496740266906e-4	NA	NA	1.79178717468353e-4	0.251139724134092	134	0	866	0.866	0.134	0.268
Emp/BloomDFE	100	8205	8205	0.001727272727272727	0	2	1	100	piNpiS	8205	8219.5	8234	1000	0.005448484848484846	0.008892929292929296	60	30	9.08080808080808e-5	2.96430976430977e-4	0.306338028169014	-2.05622895622896e-4	4.51324683691552e-5	1.67766369190397e-4	NA	NA	1.74361843338728e-4	0.238283364021396	103	0	897	0.897	0.103	0.206
Emp/BloomDFE	100	8206	8206	0	0	2	1	100	piNpiS	8206	8220.5	8235	1000	0.0037212121212121183	0.008892929292929296	60	30	6.2020202020202e-5	2.96430976430977e-4	0.209223080417992	-2.34410774410775e-4	3.74801158181602e-5	1.69752174187253e-4	NA	NA	1.78748634445537e-4	0.189723007957554	63	0	937	0.937	0.063	0.126
Emp/BloomDFE	100	8207	8207	0	0	2	1	100	piNpiS	8207	8221.5	8236	1000	0.0043090909090909065	0.008892929292929296	60	30	7.18181818181818e-5	2.96430976430977e-4	0.242276238073603	-2.24612794612795e-4	3.77631644665252e-5	1.69801995640479e-4	NA	NA	1.73876477697988e-4	0.196428087396956	88	0	912	0.912	0.088	0.176
Emp/BloomDFE	100	8208	8208	0	0	2	1	100	piNpiS	8208	8222.5	8237	1000	0.0043090909090909065	0.008892929292929296	60	30	7.18181818181818e-5	2.96430976430977e-4	0.242276238073603	-2.24612794612795e-4	3.69951312995711e-5	1.63137970349699e-4	NA	NA	1.79426015793071e-4	0.210627905358815	83	0	917	0.917	0.083	0.166
Emp/BloomDFE	100	8209	8209	0	0	2	1	100	piNpiS	8209	8223.5	8238	1000	0.0043090909090909065	0.008892929292929296	60	30	7.18181818181818e-5	2.96430976430977e-4	0.242276238073603	-2.24612794612795e-4	3.82729343948424e-5	1.67509061811182e-4	NA	NA	1.76790447264095e-4	0.20390551291317	77	0	923	0.923	0.077	0.154
Emp/BloomDFE	100	8210	8210	0	0	2	1	100	piNpiS	8210	8224.5	8239	1000	0.0043090909090909065	0.008892929292929296	60	30	7.18181818181818e-5	2.96430976430977e-4	0.242276238073603	-2.24612794612795e-4	3.6844831166135e-5	1.64422117128966e-4	NA	NA	1.73257153019223e-4	0.194833297089434	69	0	931	0.931	0.069	0.138
Emp/BloomDFE	100	8211	8211	0	0	2	1	100	piNpiS	8211	8225.5	8240	1000	0.0043090909090909065	0.008892929292929296	60	30	7.18181818181818e-5	2.96430976430977e-4	0.242276238073603	-2.24612794612795e-4	3.41553554908243e-5	1.63722364998729e-4	NA	NA	1.69757514399325e-4	0.18578914395016	83	0	917	0.917	0.083	0.166
Emp/BloomDFE	100	8212	8212	0	0	2	1	100	piNpiS	8212	8226.5	8241	1000	0.007541414141414139	0.008892929292929296	60	30	1.25690235690236e-4	2.96430976430977e-4	0.424011812812358	-1.70740740740741e-4	6.17657036828237e-5	1.69254040624335e-4	NA	NA	1.7921281823407e-4	0.340728833551353	162	0	838	0.838	0.162	0.324
Emp/BloomDFE	100	8213	8213	0	5.878787878787873e-4	2	1	100	piNpiS	8213	8227.5	8242	1000	0.008856565656565653	0.008892929292929296	60	30	1.47609427609428e-4	2.96430976430977e-4	0.497955474784189	-1.48821548821549e-4	6.29125745737197e-5	1.66084759067151e-4	NA	NA	1.87735206616126e-4	0.427940677709325	214	0	786	0.786	0.214	0.428
Emp/BloomDFE	100	8214	8214	0	0	2	1	100	piNpiS	8214	8228.5	8243	1000	0.01067474747474747	0.008305050505050508	60	30	1.77912457912458e-4	2.76835016835017e-4	0.642666018000486	-9.89225589225591e-5	7.03571784727777e-5	1.64199438441588e-4	NA	NA	1.88922068222532e-4	0.600545867068068	314	0	686	0.686	0.314	0.628
Emp/BloomDFE	100	8215	8215	0	0	2	1	100	piNpiS	8215	8229.5	8244	1000	0.01067474747474747	0.008305050505050508	60	30	1.77912457912458e-4	2.76835016835017e-4	0.642666018000486	-9.89225589225591e-5	6.96918963449752e-5	1.65651478740221e-4	NA	NA	1.83927883242076e-4	0.590692070561806	328	0	672	0.672	0.328	0.656
Emp/BloomDFE	100	8216	8216	0	0	2	1	100	piNpiS	8216	8230.5	8245	1000	0.012492929292929288	0.008305050505050508	60	30	2.08215488215488e-4	2.76835016835017e-4	0.752128435903673	-6.86195286195288e-5	7.34555967876428e-5	1.63011075668732e-4	NA	NA	1.92169269428034e-4	0.721032984316617	393	0	607	0.607	0.393	0.786
Emp/BloomDFE	100	8217	8217	5.878787878787873e-4	0	2	1	100	piNpiS	8217	8231.5	8246	1000	0.012492929292929288	0.008305050505050508	60	30	2.08215488215488e-4	2.76835016835017e-4	0.752128435903673	-6.86195286195288e-5	7.36169153177653e-5	1.72715294544822e-4	NA	NA	1.95218231954199e-4	0.72521204260946	401	0	599	0.599	0.401	0.802
Emp/BloomDFE	100	8218	8218	0	0	2	1	100	piNpiS	8218	8232.5	8247	1000	0.011905050505050502	0.008305050505050508	60	30	1.98417508417508e-4	2.76835016835017e-4	0.716735587448309	-7.84175084175086e-5	7.33595693493536e-5	1.62571032906411e-4	NA	NA	1.86440183809321e-4	0.674044188755929	368	0	632	0.632	0.368	0.736
Emp/BloomDFE	100	8219	8219	0	9.595959595959599e-4	2	1	100	piNpiS	8219	8233.5	8248	1000	0.011905050505050502	0.008305050505050508	60	30	1.98417508417508e-4	2.76835016835017e-4	0.716735587448309	-7.84175084175086e-5	7.30096618013641e-5	1.71521839300758e-4	NA	NA	1.87263976951836e-4	0.675396047199404	375	0	625	0.625	0.375	0.75
Emp/BloomDFE	100	8220	8220	0	0	2	1	100	piNpiS	8220	8234.5	8249	1000	0.011905050505050502	0.007345454545454548	60	30	1.98417508417508e-4	2.44848484848485e-4	0.810368536853685	-4.64309764309766e-5	7.30767159906383e-5	1.62414444321331e-4	NA	NA	1.94797100024898e-4	0.81160531397356	449	0	551	0.551	0.449	0.898
Emp/BloomDFE	100	8221	8221	0	0	2	1	100	piNpiS	8221	8235.5	8250	1000	0.011905050505050502	0.007345454545454548	60	30	1.98417508417508e-4	2.44848484848485e-4	0.810368536853685	-4.64309764309766e-5	7.50170272277249e-5	1.71755602172279e-4	NA	NA	1.84934096856526e-4	0.801761775903241	445	0	555	0.555	0.445	0.89
Emp/BloomDFE	100	8222	8222	0	0	2	1	100	piNpiS	8222	8236.5	8251	1000	0.012680808080808077	0.007345454545454548	60	30	2.11346801346801e-4	2.44848484848485e-4	0.863173817381737	-3.35016835016837e-5	7.25668994127016e-5	1.70998069564989e-4	NA	NA	1.94113436375484e-4	0.862975148308318	463	0	537	0.537	0.463	0.926
Emp/BloomDFE	100	8223	8223	0	0	2	1	100	piNpiS	8223	8237.5	8252	1000	0.012680808080808077	0.007345454545454548	60	30	2.11346801346801e-4	2.44848484848485e-4	0.863173817381737	-3.35016835016837e-5	7.36088430254471e-5	1.62024161571485e-4	NA	NA	1.97562320290198e-4	0.86534417373093	462	0	538	0.538	0.462	0.924
Emp/BloomDFE	100	8224	8224	0.0013151515151515142	0	2	1	100	piNpiS	8224	8238.5	8253	1000	0.015395959595959591	0.007345454545454548	60	30	2.56599326599327e-4	2.44848484848485e-4	1.04799229922992	1.17508417508415e-5	7.99849278490378e-5	1.69403918374381e-4	NA	NA	2.02361242831582e-4	0.953693955491574	539	0	461	0.461	0.539	0.922
Emp/BloomDFE	100	8225	8225	0.001818181818181817	0	2	1	100	piNpiS	8225	8239.5	8254	1000	0.01408080808080808	0.007345454545454548	60	30	2.34680134680135e-4	2.44848484848485e-4	0.958470847084708	-1.01683501683503e-5	8.1105304766852e-5	1.67639712135763e-4	NA	NA	2.00074295794424e-4	0.959466665832288	491	0	509	0.509	0.491	0.982
Emp/BloomDFE	100	8226	8226	0	0	2	1	100	piNpiS	8226	8240.5	8255	1000	0.01226262626262626	0.007345454545454548	60	30	2.04377104377104e-4	2.44848484848485e-4	0.834708470847084	-4.04713804713807e-5	8.14187143247132e-5	1.74054169042211e-4	NA	NA	1.90094423707503e-4	0.831403823057208	452	0	548	0.548	0.452	0.904
Emp/BloomDFE	100	8227	8227	0	0.0013636363636363635	2	1	100	piNpiS	8227	8241.5	8256	1000	0.01226262626262626	0.007345454545454548	60	30	2.04377104377104e-4	2.44848484848485e-4	0.834708470847084	-4.04713804713807e-5	7.87568044457927e-5	1.66212364835153e-4	NA	NA	1.89110176965607e-4	0.830539623912159	464	0	536	0.536	0.464	0.928
Emp/BloomDFE	100	8228	8228	0	0	2	1	100	piNpiS	8228	8242.5	8257	1000	0.01226262626262626	0.0059818181818181845	60	30	2.04377104377104e-4	1.99393939393939e-4	1.02499155690645	4.98316498316484e-6	7.66738255961331e-5	1.57898328920055e-4	NA	NA	1.87030404258712e-4	0.978743990551148	531	0	469	0.469	0.531	0.938
Emp/BloomDFE	100	8229	8229	0	0	2	1	100	piNpiS	8229	8243.5	8258	1000	0.012850505050505048	0.0059818181818181845	60	30	2.14175084175084e-4	1.99393939393939e-4	1.0741303613644	1.47811447811447e-5	8.13329205567706e-5	1.60044638989079e-4	NA	NA	1.89437724140832e-4	0.93780704804662	581	0	419	0.419	0.581	0.838
Emp/BloomDFE	100	8230	8230	0	0.0011757575757575757	2	1	100	piNpiS	8230	8244.5	8259	1000	0.012850505050505048	0.007959595959595963	60	30	2.14175084175084e-4	2.65319865319865e-4	0.807233502538071	-5.11447811447813e-5	8.23524125725842e-5	1.60337870713027e-4	NA	NA	2.00472475821638e-4	0.79862948077445	413	0	587	0.587	0.413	0.826
